Date,Sales,Price,Quantity,Store,Region,Discount
18-08-2025,1620,47,16,Myntra,North,15%
18-08-2025,1739,37,40,Myntra,West,20%
18-08-2025,1230,104,14,Myntra,West,15%
19-08-2025,949,25,23,Ajio,East,20%
19-08-2025,960,11,35,Ajio,East,20%
19-08-2025,868,17,17,Ajio,West,20%
19-08-2025,1748,19,56,Amazon,East,10%
19-08-2025,1739,42,30,Amazon,North,15%
19-08-2025,1382,59,34,Amazon,North,10%
19-08-2025,458,88,31,Amazon,North,20%
19-08-2025,1517,92,37,Amazon,South,15%
19-08-2025,2322,67,25,Amazon,South,20%
19-08-2025,2108,110,51,Amazon,South,15%
19-08-2025,1640,25,28,Flipkart,East,20%
19-08-2025,1215,40,23,Flipkart,North,20%
19-08-2025,2056,44,14,Flipkart,North,5%
19-08-2025,1678,95,28,Flipkart,West,15%
19-08-2025,997,100,17,Myntra,East,10%
19-08-2025,1293,111,54,Myntra,North,15%
19-08-2025,2351,69,40,Myntra,South,20%
19-08-2025,1155,41,34,Myntra,West,5%
19-08-2025,1980,66,52,Myntra,West,5%
19-08-2025,1580,113,56,Myntra,West,5%
20-08-2025,1603,42,51,Ajio,East,5%
20-08-2025,434,59,25,Ajio,East,5%
20-08-2025,1885,91,41,Ajio,East,15%
20-08-2025,2213,115,46,Ajio,North,10%
20-08-2025,704,92,9,Ajio,West,15%
20-08-2025,1165,76,24,Ajio,West,15%
20-08-2025,2356,108,39,Ajio,West,20%
20-08-2025,2183,69,13,Amazon,North,20%
20-08-2025,1419,110,25,Amazon,South,5%
20-08-2025,1743,101,22,Amazon,West,20%
20-08-2025,601,77,20,Amazon,West,5%
20-08-2025,2326,64,28,Amazon,West,5%
20-08-2025,2130,79,25,Flipkart,East,20%
20-08-2025,1736,9,50,Flipkart,East,10%
20-08-2025,1325,75,27,Flipkart,North,20%
20-08-2025,1859,65,55,Flipkart,South,5%
20-08-2025,842,63,22,Flipkart,South,15%
20-08-2025,466,16,37,Flipkart,South,20%
20-08-2025,492,25,29,Flipkart,South,10%
20-08-2025,457,99,12,Flipkart,South,5%
20-08-2025,2099,104,47,Flipkart,West,5%
20-08-2025,1039,73,46,Flipkart,West,5%
20-08-2025,1282,25,24,Myntra,East,20%
20-08-2025,1204,35,18,Myntra,North,20%
20-08-2025,1700,71,36,Myntra,South,15%
20-08-2025,666,92,8,Myntra,South,15%
20-08-2025,1484,116,19,Myntra,South,10%
20-08-2025,454,75,42,Myntra,West,20%
20-08-2025,838,56,28,Myntra,West,10%
21-08-2025,1328,61,46,Ajio,East,10%
21-08-2025,747,37,40,Ajio,North,10%
21-08-2025,2117,91,9,Ajio,North,15%
21-08-2025,939,97,53,Ajio,South,10%
21-08-2025,1437,44,16,Ajio,South,20%
21-08-2025,2308,43,10,Ajio,South,15%
21-08-2025,905,100,13,Amazon,East,15%
21-08-2025,1363,38,11,Amazon,East,10%
21-08-2025,1368,94,57,Amazon,East,10%
21-08-2025,2109,60,20,Amazon,West,15%
21-08-2025,1078,75,28,Amazon,West,5%
21-08-2025,2166,58,32,Flipkart,East,10%
21-08-2025,692,66,41,Flipkart,South,10%
21-08-2025,524,25,54,Flipkart,West,10%
21-08-2025,1160,70,10,Myntra,East,10%
21-08-2025,2055,59,13,Myntra,North,20%
21-08-2025,895,11,9,Myntra,South,15%
21-08-2025,769,116,20,Myntra,West,20%
22-08-2025,1717,100,40,Ajio,East,15%
22-08-2025,2072,97,15,Ajio,East,15%
22-08-2025,1383,107,47,Ajio,North,5%
22-08-2025,646,14,49,Ajio,North,15%
22-08-2025,1141,104,50,Ajio,West,5%
22-08-2025,1381,81,44,Amazon,North,5%
22-08-2025,1503,60,13,Amazon,North,15%
22-08-2025,1094,106,26,Amazon,North,20%
22-08-2025,1260,54,19,Amazon,South,5%
22-08-2025,1816,72,56,Amazon,South,5%
22-08-2025,1162,64,52,Amazon,West,5%
22-08-2025,488,108,34,Flipkart,North,10%
22-08-2025,1528,84,30,Flipkart,South,15%
22-08-2025,2211,53,25,Myntra,East,15%
22-08-2025,955,75,8,Myntra,North,10%
22-08-2025,481,109,33,Myntra,West,15%
23-08-2025,1546,70,39,Ajio,South,10%
23-08-2025,2344,30,50,Amazon,North,10%
23-08-2025,1784,29,35,Amazon,South,10%
23-08-2025,1077,28,8,Amazon,South,15%
23-08-2025,1749,36,26,Amazon,West,20%
23-08-2025,1042,116,33,Flipkart,East,15%
23-08-2025,915,40,47,Flipkart,South,15%
23-08-2025,1035,40,24,Flipkart,West,15%
23-08-2025,1133,29,38,Myntra,East,20%
23-08-2025,764,109,40,Myntra,East,5%
23-08-2025,2272,62,52,Myntra,North,15%
23-08-2025,721,117,29,Myntra,North,5%
23-08-2025,1411,66,43,Myntra,North,20%
23-08-2025,1769,79,12,Myntra,North,20%
23-08-2025,1606,116,53,Myntra,North,5%
23-08-2025,1175,44,20,Myntra,South,20%
23-08-2025,2231,80,49,Myntra,West,15%
24-08-2025,2291,107,16,Ajio,East,15%
24-08-2025,1472,112,56,Ajio,East,10%
24-08-2025,2011,31,35,Ajio,East,20%
24-08-2025,749,100,41,Ajio,North,5%
24-08-2025,1100,37,51,Ajio,North,5%
24-08-2025,2273,88,20,Ajio,North,15%
24-08-2025,1465,79,12,Ajio,West,5%
24-08-2025,577,49,27,Amazon,East,15%
24-08-2025,1269,88,43,Amazon,North,5%
24-08-2025,1243,67,12,Amazon,North,10%
24-08-2025,2340,76,38,Amazon,South,10%
24-08-2025,1924,20,45,Amazon,West,10%
24-08-2025,697,28,35,Flipkart,East,20%
24-08-2025,1745,101,46,Flipkart,East,5%
24-08-2025,688,31,33,Flipkart,East,15%
24-08-2025,1468,62,49,Flipkart,North,10%
24-08-2025,1471,110,17,Flipkart,South,15%
24-08-2025,1304,107,51,Myntra,East,10%
24-08-2025,1759,26,30,Myntra,North,20%
24-08-2025,1112,23,51,Myntra,South,10%
24-08-2025,814,83,36,Myntra,South,15%
24-08-2025,1716,48,53,Myntra,West,20%
24-08-2025,1532,80,50,Myntra,West,15%
24-08-2025,804,16,8,Myntra,West,10%
25-08-2025,1173,105,23,Ajio,East,15%
25-08-2025,1457,54,39,Ajio,East,15%
25-08-2025,627,60,19,Ajio,East,10%
25-08-2025,611,14,40,Ajio,East,10%
25-08-2025,580,76,27,Ajio,East,20%
25-08-2025,1687,32,17,Ajio,North,15%
25-08-2025,702,28,10,Ajio,North,5%
25-08-2025,1231,84,40,Ajio,North,5%
25-08-2025,2017,112,28,Ajio,West,15%
25-08-2025,1973,64,27,Ajio,West,5%
25-08-2025,1465,21,14,Ajio,West,10%
25-08-2025,1180,45,13,Ajio,West,15%
25-08-2025,2044,12,35,Amazon,East,15%
25-08-2025,1565,77,28,Amazon,North,20%
25-08-2025,812,53,25,Amazon,South,20%
25-08-2025,1571,57,45,Amazon,South,5%
25-08-2025,1065,112,47,Amazon,West,10%
25-08-2025,695,91,17,Flipkart,East,20%
25-08-2025,784,48,15,Flipkart,East,5%
25-08-2025,2228,114,31,Flipkart,North,10%
25-08-2025,2219,86,53,Myntra,East,20%
25-08-2025,1826,49,28,Myntra,South,20%
25-08-2025,1577,78,53,Myntra,South,15%
25-08-2025,2021,77,57,Myntra,South,15%
25-08-2025,572,100,25,Myntra,West,15%
26-08-2025,778,116,25,Ajio,North,5%
26-08-2025,1573,84,43,Ajio,North,20%
26-08-2025,949,46,30,Ajio,North,10%
26-08-2025,1086,72,46,Ajio,West,5%
26-08-2025,1749,95,25,Ajio,West,15%
26-08-2025,1419,45,27,Amazon,East,5%
26-08-2025,946,60,28,Amazon,North,20%
26-08-2025,1745,84,45,Amazon,North,15%
26-08-2025,1106,112,47,Amazon,West,10%
26-08-2025,2359,106,51,Flipkart,East,10%
26-08-2025,791,89,51,Flipkart,North,15%
26-08-2025,1821,34,55,Flipkart,West,20%
26-08-2025,1574,116,13,Flipkart,West,5%
26-08-2025,2023,102,55,Myntra,North,10%
26-08-2025,796,59,10,Myntra,South,10%
26-08-2025,437,59,57,Myntra,West,20%
27-08-2025,1390,39,25,Ajio,North,15%
27-08-2025,1741,111,43,Ajio,North,10%
27-08-2025,683,28,49,Amazon,North,15%
27-08-2025,1583,27,40,Amazon,South,10%
27-08-2025,2275,47,23,Flipkart,East,10%
27-08-2025,2313,24,48,Flipkart,East,15%
27-08-2025,1481,101,11,Flipkart,North,5%
27-08-2025,425,53,46,Flipkart,North,15%
27-08-2025,1766,77,40,Flipkart,North,15%
27-08-2025,2166,43,39,Flipkart,South,15%
27-08-2025,1961,72,29,Flipkart,West,20%
27-08-2025,1419,42,24,Myntra,West,20%
28-08-2025,763,20,19,Ajio,East,10%
28-08-2025,2177,65,55,Ajio,North,20%
28-08-2025,2304,10,15,Ajio,North,5%
28-08-2025,1486,98,22,Ajio,West,10%
28-08-2025,1704,40,42,Amazon,East,10%
28-08-2025,1149,9,24,Amazon,East,10%
28-08-2025,1094,64,34,Amazon,North,15%
28-08-2025,631,56,17,Amazon,South,10%
28-08-2025,800,79,40,Flipkart,East,5%
28-08-2025,893,94,49,Flipkart,North,10%
28-08-2025,552,99,39,Flipkart,North,5%
28-08-2025,559,104,16,Flipkart,West,10%
28-08-2025,554,43,56,Flipkart,West,5%
28-08-2025,1963,54,49,Myntra,North,10%
28-08-2025,776,64,38,Myntra,South,5%
29-08-2025,837,9,56,Ajio,North,10%
29-08-2025,1930,81,39,Ajio,North,5%
29-08-2025,447,40,15,Ajio,North,10%
29-08-2025,870,86,45,Ajio,North,5%
29-08-2025,1006,95,22,Ajio,North,10%
29-08-2025,2362,42,52,Ajio,West,20%
29-08-2025,1345,82,38,Ajio,West,20%
29-08-2025,950,40,48,Ajio,West,20%
29-08-2025,1545,9,42,Amazon,South,5%
29-08-2025,1612,116,14,Amazon,South,15%
29-08-2025,1910,71,19,Amazon,West,15%
29-08-2025,1251,60,44,Amazon,West,10%
29-08-2025,2092,107,42,Flipkart,North,20%
29-08-2025,2286,81,35,Flipkart,North,15%
29-08-2025,2321,12,27,Flipkart,South,5%
29-08-2025,955,102,30,Flipkart,South,5%
29-08-2025,428,26,51,Flipkart,South,5%
29-08-2025,1888,105,21,Flipkart,West,15%
29-08-2025,1282,47,21,Myntra,East,15%
29-08-2025,2323,95,52,Myntra,North,15%
30-08-2025,1638,86,27,Ajio,South,5%
30-08-2025,2273,60,16,Amazon,East,20%
30-08-2025,561,11,24,Amazon,North,10%
30-08-2025,1261,10,41,Amazon,North,20%
30-08-2025,908,92,25,Amazon,South,20%
30-08-2025,1740,75,56,Flipkart,East,5%
30-08-2025,2061,58,53,Flipkart,East,10%
30-08-2025,629,79,44,Flipkart,North,15%
30-08-2025,2293,100,29,Flipkart,South,15%
30-08-2025,1675,82,16,Flipkart,West,10%
30-08-2025,996,54,56,Myntra,East,10%
30-08-2025,1983,14,26,Myntra,East,15%
30-08-2025,1658,36,22,Myntra,East,10%
30-08-2025,1904,58,21,Myntra,North,20%
30-08-2025,1826,17,50,Myntra,North,15%
30-08-2025,2256,78,37,Myntra,West,20%
31-08-2025,1535,76,15,Ajio,East,5%
31-08-2025,1901,110,38,Ajio,North,20%
31-08-2025,1408,24,38,Ajio,North,5%
31-08-2025,521,78,20,Ajio,South,5%
31-08-2025,1908,93,56,Ajio,South,5%
31-08-2025,1896,84,13,Ajio,West,5%
31-08-2025,1549,53,36,Amazon,East,10%
31-08-2025,572,111,16,Amazon,East,10%
31-08-2025,1577,14,16,Amazon,North,5%
31-08-2025,2369,51,39,Amazon,North,15%
31-08-2025,1545,99,42,Amazon,North,5%
31-08-2025,1250,74,13,Amazon,North,10%
31-08-2025,1369,62,35,Amazon,North,5%
31-08-2025,894,80,17,Amazon,South,5%
31-08-2025,1190,53,43,Amazon,West,20%
31-08-2025,2079,112,17,Flipkart,East,10%
31-08-2025,782,47,19,Flipkart,North,20%
31-08-2025,2280,28,17,Flipkart,North,10%
31-08-2025,1958,113,51,Flipkart,West,5%
31-08-2025,679,85,17,Myntra,North,15%
31-08-2025,1929,100,32,Myntra,South,10%
31-08-2025,1793,11,57,Myntra,South,15%
31-08-2025,1537,36,51,Myntra,South,5%
31-08-2025,1995,13,35,Myntra,West,20%
31-08-2025,1361,108,54,Myntra,West,20%
31-08-2025,624,89,57,Myntra,West,20%
01-09-2025,481,97,53,Ajio,East,20%
01-09-2025,952,97,18,Ajio,North,5%
01-09-2025,1000,108,27,Ajio,North,10%
01-09-2025,2002,73,10,Ajio,North,15%
01-09-2025,1945,93,14,Ajio,South,20%
01-09-2025,2062,46,31,Ajio,South,15%
01-09-2025,656,12,39,Ajio,South,5%
01-09-2025,2190,69,43,Ajio,South,10%
01-09-2025,728,83,56,Ajio,West,5%
01-09-2025,1005,21,31,Amazon,East,15%
01-09-2025,2108,87,8,Amazon,North,10%
01-09-2025,838,86,30,Amazon,West,10%
01-09-2025,1859,40,33,Flipkart,East,15%
01-09-2025,2365,88,23,Flipkart,East,20%
01-09-2025,598,39,18,Flipkart,East,15%
01-09-2025,1442,19,27,Flipkart,North,20%
01-09-2025,841,105,53,Flipkart,North,20%
01-09-2025,1862,75,36,Flipkart,South,5%
01-09-2025,1747,62,44,Flipkart,West,20%
01-09-2025,1105,72,10,Myntra,East,10%
01-09-2025,1150,109,32,Myntra,East,5%
01-09-2025,1342,24,55,Myntra,North,10%
01-09-2025,1090,25,10,Myntra,North,10%
01-09-2025,2020,102,20,Myntra,South,10%
01-09-2025,1534,13,19,Myntra,South,5%
01-09-2025,1848,27,14,Myntra,South,15%
01-09-2025,2084,80,35,Myntra,South,5%
01-09-2025,1085,85,30,Myntra,West,10%
01-09-2025,475,111,18,Myntra,West,5%
01-09-2025,561,99,10,Myntra,West,20%
02-09-2025,802,56,28,Ajio,North,10%
02-09-2025,2032,16,28,Ajio,West,5%
02-09-2025,538,93,50,Amazon,East,5%
02-09-2025,1181,115,23,Amazon,East,5%
02-09-2025,524,64,38,Amazon,North,20%
02-09-2025,2241,39,36,Amazon,North,15%
02-09-2025,1772,113,40,Amazon,North,15%
02-09-2025,1197,86,56,Amazon,South,15%
02-09-2025,981,107,24,Amazon,South,5%
02-09-2025,666,76,33,Amazon,West,15%
02-09-2025,901,47,29,Amazon,West,10%
02-09-2025,1909,69,49,Flipkart,North,15%
02-09-2025,1038,47,40,Flipkart,North,20%
02-09-2025,1545,72,46,Flipkart,North,15%
02-09-2025,528,116,45,Flipkart,North,10%
02-09-2025,1999,52,43,Flipkart,South,10%
02-09-2025,867,65,35,Flipkart,West,10%
02-09-2025,1257,87,44,Flipkart,West,5%
02-09-2025,1634,85,23,Flipkart,West,15%
02-09-2025,446,83,17,Flipkart,West,20%
02-09-2025,1263,73,41,Myntra,East,15%
02-09-2025,1501,116,39,Myntra,East,20%
02-09-2025,433,19,21,Myntra,North,15%
02-09-2025,1667,66,47,Myntra,North,10%
02-09-2025,1172,91,15,Myntra,South,15%
02-09-2025,865,41,38,Myntra,West,10%
02-09-2025,588,29,20,Myntra,West,10%
03-09-2025,681,88,49,Ajio,East,5%
03-09-2025,2150,85,36,Ajio,North,20%
03-09-2025,946,16,27,Ajio,South,10%
03-09-2025,2007,62,27,Ajio,South,20%
03-09-2025,2202,67,42,Ajio,West,15%
03-09-2025,1838,39,27,Amazon,North,5%
03-09-2025,1148,66,13,Amazon,South,15%
03-09-2025,1512,29,8,Amazon,South,15%
03-09-2025,2147,39,26,Amazon,South,15%
03-09-2025,2357,84,23,Flipkart,North,15%
03-09-2025,1520,29,20,Flipkart,North,15%
03-09-2025,1026,22,57,Flipkart,North,15%
03-09-2025,1044,99,24,Flipkart,South,10%
03-09-2025,817,117,31,Flipkart,South,10%
03-09-2025,729,97,15,Flipkart,South,15%
03-09-2025,470,88,12,Flipkart,South,15%
03-09-2025,2276,107,41,Flipkart,West,10%
03-09-2025,1224,51,38,Flipkart,West,10%
03-09-2025,687,26,36,Flipkart,West,10%
03-09-2025,2297,15,31,Flipkart,West,5%
03-09-2025,698,15,16,Flipkart,West,10%
03-09-2025,2125,114,56,Flipkart,West,5%
03-09-2025,1178,78,24,Myntra,East,20%
03-09-2025,652,111,14,Myntra,South,5%
03-09-2025,551,31,22,Myntra,West,15%
03-09-2025,649,76,37,Myntra,West,15%
03-09-2025,938,33,35,Myntra,West,15%
03-09-2025,660,45,47,Myntra,West,20%
04-09-2025,1039,86,39,Ajio,South,15%
04-09-2025,1700,27,22,Ajio,West,10%
04-09-2025,2215,86,10,Ajio,West,15%
04-09-2025,1270,116,16,Ajio,West,20%
04-09-2025,1687,82,13,Amazon,North,15%
04-09-2025,896,105,16,Amazon,South,15%
04-09-2025,1162,88,43,Amazon,West,20%
04-09-2025,1185,66,44,Flipkart,East,15%
04-09-2025,1270,70,10,Flipkart,North,15%
04-09-2025,1693,36,39,Flipkart,North,15%
04-09-2025,958,59,32,Flipkart,South,5%
04-09-2025,449,47,12,Flipkart,South,10%
04-09-2025,2069,71,39,Flipkart,South,5%
04-09-2025,1251,62,18,Flipkart,West,15%
04-09-2025,1972,74,11,Myntra,East,20%
04-09-2025,2340,72,18,Myntra,North,15%
05-09-2025,1822,97,30,Ajio,North,5%
05-09-2025,717,93,30,Ajio,South,15%
05-09-2025,1653,110,34,Ajio,South,20%
05-09-2025,2005,40,57,Ajio,West,10%
05-09-2025,698,38,51,Flipkart,East,10%
05-09-2025,542,53,29,Flipkart,East,10%
05-09-2025,1693,10,15,Flipkart,South,10%
05-09-2025,688,43,13,Flipkart,South,20%
05-09-2025,2020,74,14,Flipkart,West,10%
05-09-2025,870,19,10,Myntra,North,5%
05-09-2025,1800,100,41,Myntra,North,15%
05-09-2025,1740,104,40,Myntra,West,10%
06-09-2025,802,14,31,Ajio,East,5%
06-09-2025,1020,16,22,Ajio,North,10%
06-09-2025,2206,57,43,Ajio,North,10%
06-09-2025,472,108,56,Ajio,South,15%
06-09-2025,1821,81,28,Ajio,South,15%
06-09-2025,1699,10,56,Ajio,West,10%
06-09-2025,1071,34,43,Amazon,South,15%
06-09-2025,1796,116,51,Amazon,West,5%
06-09-2025,1183,93,49,Flipkart,North,10%
06-09-2025,1614,90,9,Flipkart,South,20%
06-09-2025,1560,10,23,Flipkart,South,15%
06-09-2025,2302,65,48,Flipkart,South,15%
06-09-2025,2056,14,39,Flipkart,West,5%
06-09-2025,513,73,47,Flipkart,West,10%
06-09-2025,1507,94,28,Myntra,East,15%
06-09-2025,1656,21,50,Myntra,East,20%
06-09-2025,2010,24,50,Myntra,East,20%
06-09-2025,2050,59,36,Myntra,North,20%
06-09-2025,520,61,34,Myntra,South,20%
06-09-2025,2053,88,26,Myntra,South,5%
06-09-2025,1347,17,13,Myntra,South,5%
06-09-2025,2082,10,45,Myntra,South,5%
07-09-2025,2373,110,10,Ajio,East,10%
07-09-2025,2139,68,42,Ajio,North,10%
07-09-2025,2090,60,43,Ajio,South,20%
07-09-2025,1554,48,24,Ajio,South,10%
07-09-2025,2098,65,39,Amazon,East,15%
07-09-2025,1202,44,46,Amazon,East,20%
07-09-2025,1304,94,55,Amazon,East,5%
07-09-2025,642,65,32,Amazon,East,20%
07-09-2025,2244,80,31,Amazon,East,10%
07-09-2025,1249,68,21,Amazon,North,5%
07-09-2025,1127,85,22,Amazon,North,10%
07-09-2025,735,56,15,Amazon,South,20%
07-09-2025,788,15,16,Amazon,South,15%
07-09-2025,1526,21,13,Amazon,West,10%
07-09-2025,639,59,27,Flipkart,East,10%
07-09-2025,747,21,32,Flipkart,West,20%
07-09-2025,1265,58,53,Flipkart,West,20%
07-09-2025,1694,83,9,Myntra,East,20%
07-09-2025,1089,61,10,Myntra,North,20%
07-09-2025,1534,47,11,Myntra,West,10%
08-09-2025,1177,33,47,Ajio,North,20%
08-09-2025,1292,12,40,Ajio,South,10%
08-09-2025,1961,58,36,Ajio,South,20%
08-09-2025,1960,86,9,Amazon,South,10%
08-09-2025,1825,106,21,Amazon,West,15%
08-09-2025,1361,116,8,Flipkart,East,20%
08-09-2025,1433,14,25,Flipkart,East,20%
08-09-2025,2075,26,54,Flipkart,North,20%
08-09-2025,2335,30,29,Flipkart,North,20%
08-09-2025,583,110,29,Flipkart,North,10%
08-09-2025,2365,47,19,Flipkart,North,10%
08-09-2025,550,97,22,Flipkart,South,10%
08-09-2025,978,36,56,Flipkart,West,20%
08-09-2025,1293,104,25,Myntra,South,5%
08-09-2025,422,98,20,Myntra,South,20%
08-09-2025,1882,54,55,Myntra,South,5%
08-09-2025,1975,108,36,Myntra,South,20%
08-09-2025,1958,99,56,Myntra,West,5%
09-09-2025,1868,101,18,Ajio,North,15%
09-09-2025,1869,99,18,Ajio,South,10%
09-09-2025,2155,113,53,Ajio,West,15%
09-09-2025,1432,69,47,Amazon,East,15%
09-09-2025,2035,36,51,Amazon,South,5%
09-09-2025,717,77,38,Amazon,South,10%
09-09-2025,581,110,47,Amazon,South,10%
09-09-2025,1030,60,48,Amazon,South,5%
09-09-2025,1435,40,13,Amazon,West,20%
09-09-2025,1704,22,35,Flipkart,East,15%
09-09-2025,550,82,18,Flipkart,East,5%
09-09-2025,1117,62,53,Flipkart,North,10%
09-09-2025,1813,61,55,Flipkart,North,10%
09-09-2025,555,74,22,Flipkart,North,10%
09-09-2025,1392,59,43,Flipkart,South,10%
09-09-2025,1768,42,15,Myntra,East,10%
10-09-2025,686,36,43,Ajio,East,5%
10-09-2025,1636,9,27,Ajio,North,10%
10-09-2025,2217,67,9,Ajio,West,5%
10-09-2025,1756,38,38,Amazon,East,20%
10-09-2025,1098,8,51,Amazon,South,15%
10-09-2025,2003,72,46,Amazon,South,5%
10-09-2025,440,100,38,Amazon,West,20%
10-09-2025,547,71,33,Flipkart,North,15%
10-09-2025,2118,49,37,Flipkart,North,20%
10-09-2025,1272,65,26,Flipkart,North,10%
10-09-2025,800,67,50,Flipkart,South,5%
10-09-2025,1807,109,47,Flipkart,South,5%
10-09-2025,2316,94,38,Flipkart,South,15%
10-09-2025,637,87,14,Flipkart,West,10%
10-09-2025,434,79,35,Flipkart,West,5%
10-09-2025,455,66,55,Myntra,East,20%
10-09-2025,1785,83,48,Myntra,North,15%
10-09-2025,1640,27,44,Myntra,South,20%
10-09-2025,428,50,19,Myntra,West,15%
10-09-2025,2006,34,14,Myntra,West,10%
11-09-2025,2081,19,42,Ajio,East,10%
11-09-2025,1843,12,14,Ajio,East,5%
11-09-2025,2350,11,52,Ajio,East,15%
11-09-2025,693,30,33,Ajio,East,10%
11-09-2025,1843,117,38,Ajio,East,20%
11-09-2025,2157,41,26,Ajio,North,20%
11-09-2025,2030,98,34,Ajio,North,15%
11-09-2025,1404,89,54,Ajio,West,15%
11-09-2025,510,88,32,Amazon,East,20%
11-09-2025,1504,65,39,Amazon,East,15%
11-09-2025,1017,63,27,Amazon,East,10%
11-09-2025,2298,79,12,Amazon,East,10%
11-09-2025,907,96,34,Amazon,West,15%
11-09-2025,936,88,18,Flipkart,North,10%
11-09-2025,698,67,46,Flipkart,North,10%
11-09-2025,2091,76,44,Flipkart,West,5%
11-09-2025,1803,85,46,Myntra,East,15%
11-09-2025,1140,91,46,Myntra,North,20%
11-09-2025,1581,44,12,Myntra,North,20%
11-09-2025,1627,80,39,Myntra,South,15%
11-09-2025,1086,38,9,Myntra,South,20%
11-09-2025,1569,67,30,Myntra,West,5%
11-09-2025,2164,68,31,Myntra,West,20%
12-09-2025,586,92,31,Ajio,East,20%
12-09-2025,1227,30,9,Ajio,East,15%
12-09-2025,1005,76,31,Ajio,North,10%
12-09-2025,1756,45,27,Ajio,South,10%
12-09-2025,929,117,10,Ajio,South,10%
12-09-2025,1910,86,33,Ajio,South,15%
12-09-2025,448,30,20,Ajio,South,15%
12-09-2025,1391,16,18,Ajio,West,15%
12-09-2025,1012,42,55,Ajio,West,5%
12-09-2025,871,10,56,Amazon,East,20%
12-09-2025,1755,72,14,Amazon,North,15%
12-09-2025,743,61,54,Amazon,West,5%
12-09-2025,1790,42,10,Flipkart,East,15%
12-09-2025,709,31,12,Flipkart,North,10%
12-09-2025,1076,76,55,Flipkart,South,5%
12-09-2025,591,61,25,Myntra,East,15%
12-09-2025,1670,82,49,Myntra,East,20%
12-09-2025,2276,69,32,Myntra,South,5%
12-09-2025,2347,48,36,Myntra,South,20%
12-09-2025,1053,88,13,Myntra,South,5%
12-09-2025,1152,89,30,Myntra,West,10%
13-09-2025,1661,20,8,Ajio,North,5%
13-09-2025,552,110,57,Ajio,North,15%
13-09-2025,1678,111,18,Ajio,South,15%
13-09-2025,722,61,23,Ajio,West,15%
13-09-2025,2173,16,41,Amazon,East,5%
13-09-2025,593,43,41,Amazon,North,5%
13-09-2025,1589,15,39,Amazon,South,5%
13-09-2025,806,73,22,Flipkart,North,20%
13-09-2025,693,60,24,Flipkart,South,20%
13-09-2025,642,115,48,Flipkart,West,15%
13-09-2025,971,59,10,Flipkart,West,10%
13-09-2025,2269,60,55,Flipkart,West,5%
13-09-2025,1066,63,28,Myntra,East,10%
13-09-2025,1674,65,42,Myntra,East,15%
13-09-2025,1407,95,55,Myntra,East,15%
13-09-2025,949,45,57,Myntra,North,15%
13-09-2025,936,101,18,Myntra,South,15%
13-09-2025,818,47,9,Myntra,South,10%
13-09-2025,2123,66,49,Myntra,South,20%
13-09-2025,1114,83,56,Myntra,West,15%
13-09-2025,1520,19,13,Myntra,West,15%
13-09-2025,1918,56,24,Myntra,West,5%
13-09-2025,1058,28,21,Myntra,West,10%
13-09-2025,689,34,18,Myntra,West,15%
14-09-2025,449,26,31,Ajio,East,20%
14-09-2025,1287,40,14,Amazon,East,20%
14-09-2025,1231,55,17,Amazon,North,5%
14-09-2025,2276,93,14,Amazon,South,20%
14-09-2025,1369,35,11,Amazon,West,10%
14-09-2025,1684,28,35,Flipkart,East,20%
14-09-2025,1900,18,36,Flipkart,East,5%
14-09-2025,2330,26,40,Flipkart,North,5%
14-09-2025,694,114,56,Flipkart,West,15%
14-09-2025,2246,28,8,Myntra,East,20%
14-09-2025,1338,52,47,Myntra,North,15%
14-09-2025,2278,97,54,Myntra,West,20%
14-09-2025,857,8,45,Myntra,West,20%
14-09-2025,505,105,17,Myntra,West,15%
15-09-2025,1356,102,21,Ajio,North,20%
15-09-2025,1095,44,56,Ajio,North,5%
15-09-2025,1464,111,19,Ajio,North,10%
15-09-2025,626,58,26,Ajio,South,20%
15-09-2025,2288,107,21,Ajio,West,15%
15-09-2025,1259,49,25,Ajio,West,5%
15-09-2025,2299,68,46,Ajio,West,10%
15-09-2025,1997,9,57,Amazon,South,10%
15-09-2025,2063,84,34,Amazon,West,20%
15-09-2025,2085,115,18,Amazon,West,10%
15-09-2025,2200,84,9,Flipkart,East,5%
15-09-2025,1050,92,35,Flipkart,East,20%
15-09-2025,2096,42,17,Flipkart,North,15%
15-09-2025,956,92,22,Flipkart,West,10%
15-09-2025,1490,33,13,Flipkart,West,10%
15-09-2025,1957,36,33,Flipkart,West,10%
15-09-2025,789,20,39,Myntra,East,20%
15-09-2025,860,65,50,Myntra,East,10%
15-09-2025,1698,100,15,Myntra,East,20%
15-09-2025,2095,8,11,Myntra,East,15%
